epoch_index,expected_state,recovered_i,recovered_q
4555,0,0.999774972322126,-0.03907722543922063
4556,3,0.03783780926489194,-1.0097609020815281
4558,0,0.9769292231701134,-0.02060952506577794
4559,3,-0.008759907410335135,-1.0029595653949985
4560,3,0.021111545364784438,-0.9998328306359759
4561,2,-0.9815614977632291,0.028146403925818755
4562,0,1.0122113972257116,0.02209226838462528
4564,3,0.02515907930797357,-1.0057254836449747
4565,3,-0.01209010173538849,-0.9872693743724151
4566,0,1.0002005035313462,0.009322739080340347
4567,2,-1.0077728801936148,-0.004057193678563702
4568,3,-0.006671067727194856,-0.9967880761977465
4571,0,0.9991476308081424,-0.002517421045149903
4572,0,0.9896453228254388,0.003071166038774166
4573,3,0.0014467160266031839,-0.9893521476172652
4574,3,0.0009337775218226822,-0.9994521551414335
4575,0,0.9848915918278941,0.01656947455439465
4577,3,0.04479073470438065,-1.0072491486475568
4578,0,1.0093504526934218,-0.013610237661737364
4579,2,-0.9847804159274904,0.0010719025771405136
4580,1,-0.009023038588080795,0.9860288857825177
4581,2,-1.0042953134516563,0.027103892734881865
4584,0,1.0010531064390185,-0.02570718604996179
4585,3,0.003732050706331484,-0.9843011598678417
4586,3,-0.0024029394206380957,-0.9850582323138279
4587,0,0.9908293298074025,-0.002448656176732293
4588,2,-1.0117498760368553,-0.024259189251845392
4590,2,-0.9839552899839951,-0.005452626876799789
4591,0,1.0080467990006738,-0.004924388977129842
4592,0,0.992915132054678,0.003044542362371498
4593,1,-0.004050974770642417,0.9931772765692511
4594,1,-0.0023800493962251,0.9802859087426952
4597,3,-0.01789815342111245,-0.9842364902485704
4598,2,-0.9984137179051232,-0.005745735876831452
4599,0,1.0161903446177243,0.00024683013691919643
4600,2,-1.0101858635142438,0.01721534332524261
4601,1,-0.030746981536063162,1.01600732285246
4603,3,0.0047866080628747925,-1.0130628650428022
4604,3,0.0005361385314654046,-0.9841980190519118
4605,0,1.0078244334271271,0.012076289205335253
4606,0,1.0122966222203276,-0.015787977499409304
4607,1,0.011173722791767383,0.9902193966734967
4610,3,-0.03452546964053696,-0.9921848736989257
4611,0,1.0184734484779445,0.0037084234234215077
4612,2,-0.9798177974279025,-0.002303754205993649
4613,3,-0.011602711651583685,-0.9990240927795792
4614,0,1.0012910064542435,0.03432019641343977
4616,3,0.007480407340022731,-1.0091669585690117
4617,3,-0.01747779411015098,-0.9963131180664376
4618,0,1.0021907538925194,0.017342980997253957
4619,0,0.9980122551678986,-0.018799446187160024
4620,3,0.0030040758511737336,-0.9963988292413248
4623,1,-0.0012354173701909351,0.9960379702985489
4624,3,-0.010755775802491723,-0.9927335513561304
4625,3,0.028002770957035607,-1.0054610496200354
4626,0,0.9916520388852549,-0.021923856928139897
4627,2,-1.0055842801537305,-0.024340413527570763
4629,2,-1.0018295095031624,-0.022367583997106526
4630,2,-0.9910403973528255,0.003929613055620718
4631,2,-0.9896271709505129,-0.0010314260103773312
4632,0,1.0036413648422846,-0.006346775895125392
4633,2,-0.983859432543927,0.002903971233186178
4636,3,-0.01267198423770843,-0.9724440174542072
4637,1,0.001967840107037307,1.0249490961812564
4638,0,1.0221135410507483,-0.0010354722148674714
4639,3,0.008922141489480296,-1.0067315793531388
4640,1,-0.008672506391532298,1.0184442429966436
4642,1,0.033111204991979226,0.9957742623848148
4643,0,1.0049361840230115,0.015395016373490583
4644,3,-0.003797002078930522,-0.9925285533227698
4645,3,-0.02710965221516289,-0.9852924312999113
4646,2,-0.9982789388214337,-0.03146754450438062
4648,2,-1.0081053416768795,-0.0022786718920936363
4649,3,0.012378954204232396,-0.9906474646296803
4650,2,-0.9859100107071971,0.0018087058183129511
4651,2,-0.9764150311201916,0.007644802281718645
4652,0,0.9955153863955603,-0.01514174347599635
4655,1,0.01800984218689406,0.9956851868937845
4656,1,0.003162729642176743,0.9983941474770235
4657,1,0.011025654147734319,0.9948864596148804
4658,3,-0.010526523679671275,-0.998331318175027
4659,1,-0.03926086492823923,1.0215399092104602
4661,1,0.00899657392795307,1.003100250498637
4662,3,-0.004185027973918885,-0.9923777647154878
4663,3,0.008163237209897518,-0.9939550309455562
4664,0,0.9909539766566711,0.000544542446582387
4665,2,-1.0079851860750026,-0.03783397116702022
4667,0,1.0166104248132555,0.006977748092082645
4668,3,-0.004905711839639527,-1.0075996067836366
4669,1,-0.01185172582567863,0.9957874119127329
4670,2,-0.9856338533192509,0.006600666373339066
4671,1,0.0014527575779497634,1.0068691401236123
4674,3,-0.02015150822285713,-0.985254517480164
4675,1,0.004724016634948995,0.9933112824323308
4676,0,0.9978742460851466,-0.0012853914493873853
4677,1,0.02712647624490237,1.0001704034529808
4678,3,0.03126953045004713,-1.018334469607319
4680,2,-0.9898274255485859,-0.0024892622986886484
4681,1,0.023317205262529072,1.0017514517638186
4682,0,1.014480768487291,0.01104838996114812
4683,1,-0.006298212243553485,1.004575516749917
4684,3,-0.00010020287706770278,-1.0019512587795922
4686,0,0.9940839247441631,0.010202867680778827
4687,1,0.004605827396842215,0.9893637219594236
4688,1,-0.013385685240460908,1.0016132033392038
4689,1,0.01678829640821222,1.0148064204415284
4690,1,0.009429335421375014,0.9984787541337269
4692,1,-0.026833085726004395,1.0123457970041199
4693,0,0.9782135103859596,-0.019408881896714282
4694,3,-0.009003172618198801,-0.9803057787567147
4695,1,-0.004951048506779179,0.9988711731932416
4696,0,1.0065115715434023,-0.029328040295084994
4699,3,-0.010471822297864794,-0.9912672493471613
4700,1,0.0022933160194984208,0.9954771005414736
4701,2,-0.980774918796324,-0.004283331594929862
4702,1,0.019460270240582948,0.9807242854456747
4703,2,-1.0015048462941407,-0.02846850947100224
4705,2,-1.0085853376440193,-0.032679849385500205
4706,3,-0.01783386524811066,-0.990425976552627
4707,2,-0.9975522172375716,-0.009256217020045825
4708,0,0.9884407299223128,0.01259225849916822
4709,2,-0.9881379914543381,0.014316445189625885
4712,2,-1.0081080398972095,-0.03901185101162767
4713,0,0.9770082604446223,-0.0230036074721662
4714,2,-0.9807024751810495,0.0022018367567321847
4715,3,-0.001595533585256983,-1.003822777227779
4716,2,-0.9741609379254443,0.032618780564481684
4719,1,0.022295152198114142,0.9794969120870186
4720,0,0.988369884946826,0.00470766704419097
4721,1,-0.007083850429108727,0.9923661528718869
4722,1,0.01304709805771912,0.9991631129442485
4723,3,0.018237894658361023,-0.9904018804370472
4725,2,-0.9916696180448035,0.0011695126464639773
4726,0,1.0078874274366503,-0.0033380912327185225
4727,0,0.9931764564795273,0.010896672263247332
4728,1,0.009045342059733822,0.9879044893873915
4729,1,-0.00022757631027521942,0.9926111552503443
4732,2,-1.0065202885755675,0.006663969459843973
4733,2,-0.9858624392172137,0.005044107221191607
4734,2,-0.9773079223046574,0.009386355430627045
4735,0,1.0018286833794472,-0.01019056559367255
4736,2,-1.0037169097367808,-0.03603986574734075
4738,2,-0.9888536081249033,-0.02331470259386747
4739,2,-0.9957426405454637,0.00025623247737020484
4740,0,1.0155248555495886,0.008043367873360933
4741,2,-1.0129168016471373,0.010970621905468847
4742,1,0.016167351248473006,0.9951929635698171
4745,0,1.032747100006141,-0.003217265275338275
4746,1,0.002345276533256433,1.0009828417277964
4747,3,0.004788066997623618,-0.9959972218116685
4748,1,-0.003907488624679898,1.0064779619409967
4749,0,1.0011378182891764,0.017297117782928546
4752,2,-1.0065394481572592,-0.004976957889804501
4753,2,-0.9943791473469634,0.011170058729661965
4754,0,1.017964050227627,0.01689549561237106
4755,2,-0.9810637807925178,0.00439898381993275
4756,1,-0.01540516226573308,1.0009920489802855
4758,1,-0.01804847426797001,0.9938132830327403
4759,0,0.9981874402343883,-0.02014965503141224
4760,1,0.0007873079889046335,1.0045870999142854
4761,3,-0.0011410558323916714,-0.9849756562217008
4762,1,0.01889770995709676,0.9964135907460997
4765,3,-0.029125371872751216,-0.9964694676239285
4766,3,0.01400822242085062,-1.0046214265905864
4767,2,-0.9874828079233369,0.006092620042504147
4768,0,1.0124879447133868,-0.019884021259405665
4769,2,-0.998406178162433,-0.0392397901718332
4772,1,0.027605719172499463,0.9928612084984263
4773,0,0.98951103943757,0.0006983191331817032
4774,1,-0.005330725136251952,0.9776552292456323
4775,1,0.02524644819380074,1.0006284247316226
4776,1,-0.03838181848267174,1.0151001565832884
4778,3,-0.039699639322485686,-0.9861253312878496
4779,2,-1.0070334888471555,0.003689699626778386
4780,0,1.0126252912227331,0.003481360279978928
4781,2,-1.008130868619959,0.021035657897044722
4782,1,-0.016951096543396646,0.993736895682378
4784,1,-0.008824184282681854,0.9924618342402726
4785,2,-1.0033121013968924,0.0015073742683824542
4786,3,-0.007947337703941315,-1.0018808532637553
4787,0,0.9870472943725737,-0.004272861556209006
4788,0,0.985578257740677,0.005910074998895571
4791,3,-0.03479566904019596,-1.004844981243738
4792,0,1.0124389517216286,0.013337842136916757
4793,2,-0.9992089639989146,-0.0039083684846763535
4794,1,0.02867557389719203,1.0058354817338473
4795,2,-0.9913058578631084,-0.0353215847291578
4797,0,0.9998460768910019,0.012862012799446352
4798,0,0.9898478885112351,-0.016207813248518135
4799,1,-0.013794014021003814,0.9924231675488955
4800,1,0.004945092223753116,1.0008869832047487
4801,3,-0.0015470740807863256,-1.0000519638268124
4803,0,1.018341460005851,0.02186576683315495
4804,0,0.997395802222457,-0.02010884299355676
4805,1,-0.014968397912597978,1.0093182571675436
4806,1,0.0052059669984393896,1.0093550562943854
4807,1,0.008553100463753703,0.9873596174714583
4810,1,0.00923757108193141,1.0071233233641401
4811,1,0.0076021885957772315,1.000322829053425
4812,3,-0.0033580527458753136,-0.9903358221980187
4813,1,0.005135957425811443,1.007188630776415
4814,0,1.001272553001345,0.019104275086105103
4816,1,-0.0005498327537547875,1.0068910795225694
4817,0,1.0102973774425035,-0.012184523475572636
4818,1,0.009077963278445896,1.0043961663364587
4819,3,-0.004018394309983633,-0.9888774032384875
4820,3,0.0031646289862800776,-0.9998106585350193
4823,0,1.0055884940604933,-0.016578245691931837
4824,2,-0.9914543649805934,-0.009208391280376182
4825,1,0.013390331817032615,1.001966490084995
4826,2,-1.00473003401628,0.018829715253069774
4827,3,0.033115512749328835,-0.9896140457221275
4829,0,0.9966794302906289,-0.006420461811306621
4830,0,0.9908373151823617,-0.01430440336436393
4831,3,0.021486477916086162,-0.9970633323213769
4832,3,-0.018932191550678053,-0.9937180077767458
4833,0,1.0144323771768022,0.026044388187988224
4835,3,0.01784005957407871,-1.0197443358892535
4836,2,-1.005855060065734,0.0029725375185780723
4837,0,1.0077993582444997,-0.0003996653090192411
4838,0,1.0083739456210483,-0.0018910144125011028
4839,3,-0.03220897433381843,-0.9925284660511204
4842,1,0.02552046680282058,0.9930039730120301
4843,2,-0.9924628022329187,-0.010428295206831358
4844,3,0.014261264815839805,-0.9946750846575462
4845,0,1.001902737242811,-0.013819684890380931
4846,2,-1.0113923412875552,-0.043473534333476435
4849,3,-0.016274338387028717,-0.9927139472504919
4850,1,0.0006043099407283216,0.9912367882266829
4851,0,0.9960941312971029,0.01208719789610296
4852,1,0.03054003533559239,0.9937601668359803
4853,1,-0.039913363920744016,1.0061173555207528
4856,0,0.9918757823724065,0.0327445543525434
4857,3,-0.027055946609331943,-1.0054452545700108
4858,1,-0.006008217443047858,0.9959325625675809
4859,2,-0.99164423202158,-0.014871269225805181
4860,1,0.024510625066536257,0.967546562486449
4863,0,1.0124384085695086,0.008575780907863127
4864,2,-1.0080653980024585,0.008790521340862027
4865,3,0.012213919748300064,-1.001139919665577
4866,2,-1.001918733784275,0.005275377091515974
4867,0,0.9967313579547136,0.031537739132958716
4870,0,1.0040071548174718,-0.0038074889732393736
4871,0,0.9942050482475138,-0.0035089638770317015
4872,3,0.010349068909205028,-0.9923279888434385
4873,1,0.0018939466133857377,1.0145051434221308
4874,0,1.006604307569764,0.013075439838834614
4878,0,0.9805598877607362,-0.013446226865609116
4879,1,-0.004098288667767668,0.9966498863265556
4880,1,-0.0074310221890436685,1.0053512833140985
4881,3,-0.0007767457347396982,-1.01082524836495
4882,1,-0.014303495916384357,1.007151577451123
4884,1,0.0005813105249912584,0.9822217673210722
4885,2,-0.9967102475383542,0.00865849309562835
4886,3,0.014679080409189887,-0.9903967154804315
4887,0,1.001798055226978,-0.017206951378582046
4888,2,-0.9814044572323362,-0.008621162997835712
4891,0,1.00326027077456,-0.000552732152013485
4892,3,-0.002217768114375725,-1.0088091797389738
4893,3,0.004438130910952209,-1.0051528974044452
4894,2,-0.9968501887920692,0.017189767950841702
4895,0,0.9997430390559812,0.027436976240734136
4898,0,0.994634285228104,-0.036910988374386555
4899,3,-0.0008803228888641279,-0.9943828729479773
4900,3,-0.003599945828566872,-1.0018941968572428
4901,2,-1.0039738386608021,0.015909729164999987
4902,0,0.9969543886626743,0.028908341244269345
4904,3,0.01464359662775847,-1.0030882505432335
4905,0,0.9908701060387791,-0.00894077451474629
4906,2,-1.0058578684104185,0.005549996144351929
4907,1,0.010335236298955502,0.9964089298525661
4908,2,-1.0049992543127975,0.010047903959980007
4919,0,0.996756166981384,-0.01931784882280224
4920,1,0.009464895771576196,0.9848147808982156
4921,1,-0.0037219876442752373,0.9939128999585147
4922,1,0.009883701591175192,0.9741333974805684
4923,1,-0.046024604149789324,0.9902842293037799
4925,1,-0.004908844225118421,0.9947387360045986
4926,0,0.9893541163426841,-0.0327576989256162
4927,3,0.010187659483677624,-0.9716250682836519
4928,1,0.007746296535542746,0.9831291092962453
4929,2,-0.9837796082717476,-0.010609216790031323
4932,0,0.9959328356266289,-0.03056696627717943
4933,1,4.6135950627623547e-05,0.9963015479964146
4934,3,-0.0039942221205228785,-0.9912297852993591
4935,1,0.03487881130839621,1.0088111493969774
4936,2,-0.9914602317930018,-0.035945542575887106
4938,2,-1.003737704719175,-0.02773479560816257
4939,3,-0.021017311417202002,-1.001145988324791
4940,0,0.992950540258546,0.014713103539847944
4941,2,-0.9972214194784933,-0.004435759210615716
4942,1,0.022964814504696635,0.9669110435223137
4945,3,-0.032155291214727794,-1.0034999221976266
4946,1,-0.01142660950185002,1.0008323161471844
4947,2,-0.9711197434211195,-0.007927038032450987
4948,1,0.024732771247222052,1.0078098756838616
4949,2,-0.9993619484109766,-0.027373586070295053
4951,0,1.0283897755845437,0.007724195546243469
4952,3,-0.012436325832448065,-1.0235132645572702
4953,1,0.002573491344107793,0.9990222521823768
4954,2,-1.0166109971003445,-0.0008579190738473281
4955,3,0.01036772923983994,-0.9975414825912338
4957,0,0.9927876892967362,0.021561234750031796
4958,3,-0.03615214083884259,-1.0105742068122014
4959,1,-0.009403537214455188,1.0007106296951447
4960,2,-1.0020251713393864,-0.016584733888601596
4961,3,-0.011998126983785044,-1.0118046739875786
4964,3,0.039538426487902074,-0.9919615823942092
4965,1,0.02676179338135286,0.9846917865216408
