symbol_position_ms,magnitude
0.329,2.31662449773
0.33,7.81036761823
0.331,3.67594510244
0.332,3.90904746554
0.333,2.74285669811
0.334,5.24311329551
0.335,4.68907213786
0.336,1.29869441043
0.337,2.17760974515
0.338,3.67953994018
0.339,5.17126431494
0.34,5.79663019965
0.341,1.3168290047
0.342,2.1396658512
0.343,2.8915129329
0.344,1.76477801155
0.345,0.793735050528
0.346,1.36365006538
0.347,1.99860280881
0.348,2.11584376787
0.349,1.97410488161
0.35,2.7311001229
0.351,3.03043829388
0.352,3.04134644518
0.353,3.41659106309
0.354,2.80695054949
0.355,3.99797166529
0.356,3.56495449645
0.357,3.25246699361
0.358,2.86203102515
0.359,1.1023967223
0.36,3.50539062193
0.361,2.23625464216
0.362,2.40332020953
0.363,3.57680366122
0.364,0.64274632654
0.365,1.38708762855
0.366,2.93525321883
0.367,2.62183917663
0.368,1.87710765005
0.369,3.21284433367
0.37,3.20804484136
0.371,3.78184453791
0.372,1.88100096261
0.373,2.30304973801
0.374,5.84340297816
0.375,3.87194772995
0.376,1.96282131305
0.377,3.79202017656
0.378,2.1387985177
0.379,2.86109112661
0.38,3.33905814828
0.381,2.09723666404
0.382,3.90262986584
0.383,3.74577414248
0.384,1.14187252714
0.385,2.21558982534
0.386,3.23455300242
0.387,1.61694345788
0.388,2.88150431831
0.389,4.16950958486
0.39,0.419334635591
0.391,1.81413909395
0.392,1.70836651632
0.393,2.64656518932
0.394,2.63931360196
0.395,4.24740399268
0.396,0.502022997172
0.397,1.4200158026
0.398,4.38781369928
0.399,2.61364003399
0.4,1.25118208844
0.401,1.17591104745
0.402,5.62865825149
0.403,6.1311671947
0.404,2.36596573905
0.405,1.43148404286
0.406,1.70833728443
0.407,4.27294908122
0.408,5.43835059434
0.409,2.07871349618
0.41,3.75919273832
0.411,5.57391949837
0.412,2.38674515192
0.413,1.77736611736
0.414,2.44476159262
0.415,1.98786456185
0.416,2.38198750823
0.417,1.00629423625
0.418,2.51560241702
0.419,2.57560766017
0.42,1.92580329296
0.421,2.05664483464
0.422,2.84213457899
0.423,3.18450444581
0.424,3.82818086135
0.425,0.995352688037
0.426,4.34780258755
0.427,4.06754755111
0.428,0.824617233462
0.429,0.938662013714
0.43,3.0876022097
0.431,1.47096672514
0.432,2.64315029918
0.433,3.34076107732
0.434,4.25254079311
0.435,2.84665198133
0.436,1.96116018264
0.437,2.11840181951
0.438,1.69103632476
0.439,5.81649895128
0.44,5.12234188337
0.441,1.76712235904
0.442,0.269686760849
0.443,3.68936275729
0.444,3.56049584109
0.445,1.13840496562
0.446,1.34854242811
0.447,3.15965508487
0.448,1.39543789432
0.449,2.50718003444
0.45,0.976333004477
0.451,3.45913473204
0.452,3.57666199799
0.453,4.85221914881
0.454,2.19085239965
0.455,1.89453132583
0.456,3.14615757272
0.457,4.01043414514
0.458,2.10102106793
0.459,3.77403585809
0.46,1.83751502217
0.461,4.41446688493
0.462,3.24438442623
0.463,1.07512864307
0.464,3.28752444107
0.465,2.34396105207
0.466,0.921099628653
0.467,0.839279562269
0.468,0.405013292196
0.469,3.19789794929
0.47,2.65331362759
0.471,4.83948371699
0.472,3.24833545016
0.473,2.43539779965
0.474,1.15683092732
0.475,3.5170620737
0.476,2.50115301832
0.477,5.64357567077
0.478,2.48824123253
0.479,1.21475118518
0.48,1.9358664019
0.481,2.78668850861
0.482,0.466455784712
0.483,2.84345254194
0.484,0.446953092536
0.485,4.08758366107
0.486,1.68220433768
0.487,2.01950721944
0.488,4.18329420527
0.489,5.76882536848
0.49,1.41401191286
0.491,1.10645750916
0.492,0.876980544445
0.493,1.44651646004
0.494,4.90712093152
0.495,3.01971664399
0.496,0.300661622076
0.497,1.28994162195
0.498,6.45327453291
0.499,6.15781424741
0.5,3.97738748156
0.501,2.01923863641
0.502,5.76967307288
0.503,4.60056521254
0.504,2.86417915257
0.505,2.61169492248
0.506,1.29587467135
0.507,2.49762165754
0.508,2.26777688478
0.509,3.68348653116
0.51,0.336684864185
0.511,1.04521625191
0.512,1.80147445762
0.513,4.70715146928
0.514,3.13844336315
0.515,2.78451307483
0.516,3.76809764746
0.517,0.628198432938
0.518,7.81304466081
0.519,4.58838299976
0.52,1.34458857359
0.521,4.16569450141
0.522,2.18053002414
0.523,0.381730508592
0.524,2.49440098987
0.525,2.2261637683
0.526,2.35020240948
0.527,1.41091499074
0.528,2.32890972431
0.529,0.399384451826
0.53,2.39598120918
0.531,1.59269556665
0.532,4.36500090147
0.533,4.18893173423
0.534,2.54749790305
0.535,1.39437118731
0.536,1.00270700404
0.537,0.83625826786
0.538,4.68065535439
0.539,1.29030723522
0.54,3.48015570973
0.541,1.6663208078
0.542,1.04945599389
0.543,2.96094380802
0.544,1.55556033042
0.545,3.16326486105
0.546,1.94352811454
0.547,4.24260863261
0.548,0.5177160823
0.549,1.75948435163
0.55,2.39726378238
0.551,2.5644771235
0.552,2.40409771925
0.553,1.07595397334
0.554,4.55773202967
0.555,2.35498621249
0.556,4.02600903124
0.557,1.75913247349
0.558,2.88141302769
0.559,3.9325647722
0.56,1.01066967801
0.561,1.65616582017
0.562,1.53467351979
0.563,3.25911410393
0.564,7.23630616984
0.565,0.982704794587
0.566,4.35407618718
0.567,4.76868778967
0.568,1.66211256613
0.569,1.24980919302
0.57,1.89861780487
0.571,2.96830171099
0.572,1.54893106208
0.573,3.14891180334
0.574,1.92889401116
0.575,1.99719984492
0.576,2.49929373806
0.577,2.87758237965
0.578,5.5414397765
0.579,4.26749202335
0.58,3.53512498735
0.581,5.14471462826
0.582,4.29043289549
0.583,4.68171935335
0.584,4.68465283979
0.585,4.45469507537
0.586,2.02358889528
0.587,1.45664211738
0.588,3.21850551038
0.589,1.31843248611
0.59,5.95282228622
0.591,1.33781480137
0.592,0.845819895812
0.593,1.66055620501
0.594,2.41213776453
0.595,4.85770783416
0.596,1.67278907343
0.597,1.79010158988
0.598,2.00564529022
0.599,2.35827877791
0.6,2.81180452727
0.601,5.01337638413
0.602,3.49620331385
0.603,2.80583358111
0.604,1.65392454533
0.605,1.70757305077
0.606,1.27943497652
0.607,0.3392046276
0.608,3.5089022339
0.609,1.63276668787
0.61,3.80841344927
0.611,1.03239673022
0.612,2.37394176843
0.613,1.83926084494
0.614,2.04624707076
0.615,1.24335480655
0.616,1.65700020724
0.617,3.38569799138
0.618,4.1926990119
0.619,1.63605376732
0.62,0.339391035819
0.621,1.68198439725
0.622,1.42767759679
0.623,1.19653444533
0.624,2.74082993803
0.625,1.18747458151
0.626,2.67890558808
0.627,3.20176180542
0.628,2.80037765891
0.629,4.04041133026
0.63,6.26348247367
0.631,3.35778170383
0.632,2.46649062008
0.633,2.66150909496
0.634,1.67459412923
0.635,2.49060538019
0.636,2.7951562188
0.637,2.70716717432
0.638,6.26034339736
0.639,1.57487137963
0.64,1.6769323924
0.641,4.01519856317
0.642,3.39500167379
0.643,1.51121781762
0.644,5.4864958365
0.645,2.71982906284
0.646,2.31956007253
0.647,1.32429990818
0.648,3.34867935946
0.649,6.54286966963
0.65,2.7123401399
0.651,4.72803352939
0.652,1.34448864875
0.653,3.69644659233
0.654,2.22627045792
0.655,1.98887798598
0.656,0.702503089141
0.657,8.10905225183
0.658,2.27461958025
0.659,4.16349621257
0.66,4.04294174304
0.661,3.95772059231
0.662,10.9087933089
0.663,6.57955268665
0.664,9.28549190379
0.665,12.3807926475
0.666,9.44467715183
0.667,9.30804552265
0.668,4.78854024394
0.669,10.952976006
0.67,11.0663989213
0.671,12.3503666683
0.672,9.09312686805
0.673,9.04443542617
0.674,7.55408726515
0.675,9.26629677631
0.676,7.52304487922
0.677,9.32861893382
0.678,7.47166002371
0.679,4.47237394442
0.68,13.1360429715
0.681,8.71379194546
0.682,8.7648757378
0.683,9.11857380777
0.684,8.67963115784
0.685,9.52424639462
0.686,8.145565389
0.687,11.3755236704
0.688,10.296272128
0.689,8.73591704377
0.69,16.4741864268
0.691,9.31568616564
0.692,12.2480030551
0.693,10.9618239041
0.694,6.92933867025
0.695,6.21278308951
0.696,13.352831527
0.697,8.67837474705
0.698,9.71713210118
0.699,0.612093017716
0.7,14.7087079437
0.701,11.072068928
0.702,11.1465166464
0.703,11.2397147812
0.704,8.32676676368
0.705,13.1070159334
0.706,9.87765132382
0.707,5.79023463954
0.708,14.294107378
0.709,4.92345443307
0.71,8.18282226294
0.711,5.71945332359
0.712,8.54084402152
0.713,10.1235192958
0.714,6.05334213955
0.715,6.00669753137
0.716,6.89642777599
0.717,5.55223399843
0.718,10.6537375888
0.719,5.12735353035
0.72,7.51133798725
0.721,9.99181522939
0.722,6.98880006152
0.723,10.5033554066
0.724,4.51808737863
0.725,11.3259260827
0.726,6.97323584204
0.727,10.1260831701
0.728,7.43132088494
0.729,8.13683297521
0.73,11.0369178754
0.731,5.25115125644
0.732,11.6268028578
0.733,8.82987596898
0.734,7.41152843572
0.735,10.096037607
0.736,9.24780237962
0.737,5.92208608669
0.738,6.10268275218
0.739,6.9520277851
0.74,14.6690523683
0.741,9.4573487859
0.742,8.64924353481
0.743,11.5828068466
0.744,6.63494894124
0.745,6.54044651925
0.746,13.7639066554
0.747,12.3711453404
0.748,10.450258692
0.749,10.1122811324
0.75,6.95082076239
0.751,4.80504472584
0.752,3.53295768185
0.753,9.9740296127
0.754,7.42544901694
0.755,10.8987752785
0.756,5.42442964589
0.757,7.80861882233
0.758,9.74904306142
0.759,4.51660022558
0.76,8.55697846613
0.761,7.74114103858
0.762,14.3973464348
0.763,9.03653232596
0.764,4.00584539094
0.765,10.6043108508
0.766,9.76939375214
0.767,6.29750902961
0.768,10.9920260878
0.769,6.61356714817
0.77,9.52438968222
0.771,5.83360568122
0.772,8.12040035312
0.773,8.31586805375
0.774,10.7101680986
0.775,6.77533203848
0.776,8.43677516241
0.777,7.45361314267
0.778,9.96486006935
0.779,8.12299700311
0.78,6.73156245864
0.781,10.7054273476
0.782,8.40954086409
0.783,9.43787160965
0.784,7.99394283729
0.785,11.308182994
0.786,9.58736027098
0.787,6.94294944775
0.788,8.04081133836
0.789,10.3608038808
0.79,3.6168807966
0.791,9.37404964462
0.792,5.12622386195
0.793,9.46982005894
0.794,7.81643621365
0.795,12.18584788
0.796,9.44106632618
0.797,7.5218125642
0.798,7.35508346052
0.799,6.74826059629
0.8,8.80904112327
0.801,9.69777676823
0.802,9.2359491916
0.803,2.67659352843
0.804,8.55561823344
0.805,8.18520698531
0.806,8.78885278642
0.807,7.21603855256
0.808,4.61054253825
0.809,6.49657741814
0.81,13.4276585352
0.811,5.75444977856
0.812,11.2233397545
0.813,12.5563320786
0.814,9.79182621809
0.815,4.79182086245
0.816,10.8371163293
0.817,7.22880582171
0.818,14.7668968633
0.819,5.46828857315
0.82,10.4490928531
0.821,12.1607019171
0.822,11.6038469189
0.823,11.7728639154
0.824,7.71230294513
0.825,7.92096986352
0.826,11.7454155993
0.827,13.3545680745
0.828,11.3506038023
0.829,9.08205539143
0.83,12.6885130279
0.831,7.44607826464
0.832,8.44171842111
0.833,9.60121761311
0.834,9.95927135942
0.835,12.1071082351
0.836,10.8679645532
0.837,6.59014363801
0.838,8.54013812053
0.839,6.13766819527
0.84,8.87790771437
0.841,6.84658003403
0.842,6.80999501784
0.843,13.1161195979
0.844,4.35389562396
0.845,2.97265185821
0.846,8.34666375512
0.847,9.1462973233
0.848,8.93337265713
0.849,8.65273313888
0.85,3.25571177227
0.851,7.34681596562
0.852,8.43163149444
0.853,6.94798058498
0.854,10.544639303
0.855,3.71618748424
0.856,9.96653026064
0.857,7.91951343013
0.858,7.59400827745
0.859,4.62044130428
0.86,5.70838969373
0.861,6.10580525022
0.862,9.48576019239
0.863,10.0670458649
0.864,9.25365071974
0.865,6.85208020139
0.866,8.26803923119
0.867,10.3394129194
0.868,9.3762671019
0.869,8.73933680024
0.87,7.63328708209
0.871,6.65708159446
0.872,7.66140366656
0.873,11.5560076665
0.874,9.08284109793
0.875,10.3295044541
0.876,8.15572161744
0.877,8.46793697712
0.878,9.02505640253
0.879,3.51572883612
0.88,6.85972471741
0.881,9.6979048653
0.882,7.80568411059
0.883,10.2785724755
0.884,4.47077823298
0.885,5.91303144749
0.886,6.23958392768
0.887,7.06908858496
0.888,5.8033547957
0.889,6.93393631616
0.89,10.7340378683
0.891,14.8986456343
0.892,9.44862091116
0.893,4.81907561896
0.894,8.95650717336
0.895,1.09636310112
0.896,7.06428006695
0.897,8.18934386633
0.898,10.0752399858
0.899,2.70500900757
0.9,7.89807551907
0.901,11.2067975626
0.902,7.17877130768
0.903,8.87657640131
0.904,6.53601845792
0.905,11.6610099333
0.906,11.2061130284
0.907,8.46764173697
0.908,9.49203513123
0.909,8.31305140409
0.91,7.16898454904
0.911,7.63262243307
0.912,5.2162525221
0.913,11.5227368557
0.914,8.61791960216
0.915,7.69145415936
0.916,6.71276325035
0.917,9.17625063177
0.918,9.95705867105
0.919,5.94744033539
0.92,10.6717161626
0.921,7.19921728504
0.922,6.5952764275
0.923,3.33617790285
0.924,5.07954741561
0.925,6.02430676855
0.926,9.61969473056
0.927,10.7408222703
0.928,8.60525737425
0.929,8.17571265262
0.93,9.48770703164
0.931,9.90044893647
0.932,9.29382059983
0.933,10.461326324
0.934,8.5550719762
0.935,3.59933061004
0.936,11.9586798405
0.937,7.21280480582
0.938,5.6791764498
0.939,8.16925716816
0.94,7.02444785748
0.941,6.97459319338
0.942,8.83749891934
0.943,11.2118914148
0.944,10.2838574891
0.945,7.81456661332
0.946,6.35767837131
0.947,7.0057214225
0.948,3.30076651729
0.949,5.78993174919
0.95,0.302707290238
0.951,10.3214163472
0.952,8.51399241383
0.953,10.1803668264
0.954,10.1552969474
0.955,4.70610593937
0.956,11.4000662859
0.957,8.32897288988
0.958,8.35736080256
0.959,7.66951255378
0.96,5.82431844356
0.961,6.76387643156
0.962,8.92508761158
0.963,4.91304348899
0.964,8.77676865808
0.965,4.9600227692
0.966,6.51376809701
0.967,7.77488335889
0.968,6.92708350754
0.969,6.94747873501
0.97,9.91111819937
0.971,8.56157003944
0.972,4.77172556306
0.973,7.05513507248
0.974,8.48526006451
0.975,11.5407613965
0.976,4.8409786901
0.977,7.43834963211
0.978,10.4992026894
0.979,6.00712840195
0.98,4.50393718243
0.981,11.1322000782
0.982,11.875135155
0.983,9.80111083307
0.984,7.40569541849
0.985,8.66091414288
0.986,9.10705551107
0.987,10.7168941729
0.988,5.58716546806
0.989,10.7066706308
0.99,2.75309257743
0.991,13.1697621924
0.992,12.0742356824
0.993,7.66468135553
0.994,10.1126190662
0.995,9.28750977556
0.996,10.7322239726
0.997,10.1489595312
0.998,7.79311079002
0.999,7.26915174035
1,5.53177033873
1.001,11.45988847
1.002,10.7352045817
1.003,10.1746002314
1.004,10.3063070005
1.005,5.95024581099
1.006,9.12552255959
1.007,11.8750877622
1.008,11.2883909684
1.009,5.37026501978
1.01,8.74577916539
1.011,7.75237540448
1.012,6.40405389501
1.013,6.46436385959
1.014,7.80184596618
1.015,4.76714683274
1.016,14.0122362339
1.017,10.0077621323
1.018,11.0000783952
1.019,7.86968873685
1.02,9.80819866071
1.021,11.4838236435
1.022,7.66400615384
1.023,6.50679278341
1.024,8.25018252245
1.025,8.0359885287
1.026,12.8260250208
1.027,8.90960742643
1.028,13.2531323988
1.029,12.2413501715
1.03,8.72368527782
1.031,8.35898911947
1.032,8.10978285805
1.033,9.33299910933
1.034,8.90829891867
1.035,7.81903913771
1.036,10.4992444029
1.037,6.96131475418
1.038,8.86338481523
1.039,4.34530103454
1.04,9.95808738727
1.041,10.5015209251
1.042,10.6591686747
1.043,13.6842963214
1.044,11.3890797754
1.045,9.29881644628
1.046,6.57201050385
1.047,12.923936291
1.048,9.08711401614
1.049,6.15816034897
1.05,9.72196801538
1.051,9.21680882504
1.052,5.85679928843
1.053,12.4351619471
1.054,11.512849961
1.055,3.34202932055
1.056,9.71096450546
1.057,8.15797152671
1.058,10.868000059
1.059,11.3226768375
1.06,4.99743857272
1.061,9.74899043225
1.062,12.316469742
1.063,8.07871714638
1.064,10.2656955981
1.065,5.19185111964
1.066,7.61203347653
1.067,0.499741140061
1.068,2.86885804951
1.069,7.3528862588
1.07,9.02227177084
1.071,11.119042684
1.072,7.23193601142
1.073,6.42987254054
1.074,8.01557681437
1.075,2.44363231432
1.076,9.98758878837
1.077,11.3684162776
1.078,9.82426497154
1.079,5.14755130971
1.08,5.85308052323
1.081,8.30260190963
1.082,13.2951475599
1.083,8.87476082284
1.084,9.43939707879
1.085,6.78780567158
1.086,7.57629845864
1.087,4.88397310685
1.088,11.0374471297
1.089,10.2405400467
1.09,3.18538896122
1.091,11.001457018
1.092,8.53578811943
1.093,4.56355904621
1.094,7.28474893504
1.095,10.3970208938
1.096,9.78744428721
1.097,11.6328032471
1.098,8.04464589832
1.099,11.9055993339
1.1,7.95273043879
1.101,7.37411348975
1.102,8.37407218884
1.103,10.0411033224
1.104,10.3931037782
1.105,5.97623130553
1.106,6.91488843509
1.107,6.19362732313
1.108,10.5026324054
1.109,8.27522203089
1.11,12.1401510692
1.111,8.5405008764
1.112,12.8000374219
1.113,8.21720726672
1.114,10.3901647528
1.115,8.17631651034
1.116,13.026319073
1.117,11.8498355214
1.118,10.7234783296
1.119,7.99855236278
1.12,5.56253386596
1.121,7.95690219889
1.122,9.24168304511
1.123,9.63566974393
1.124,14.5383738343
1.125,6.91289511841
1.126,9.48749438283
1.127,9.38018482029
1.128,9.37854432047
1.129,7.94807014928
1.13,9.21375172584
1.131,10.3015475789
1.132,9.28058617314
1.133,8.83422716205
1.134,11.4674033751
1.135,7.22841526905
1.136,12.9660144482
1.137,7.83042916875
1.138,10.9349526741
1.139,5.03302944163
1.14,5.64044706519
1.141,7.03901909607
1.142,7.33368308764
1.143,6.96906791022
1.144,9.35034805989
1.145,6.30080925197
1.146,7.13035605985
1.147,11.0066063274
1.148,7.17053257858
1.149,9.0229200033
1.15,8.45600263357
1.151,10.0506645352
1.152,10.0557536289
1.153,7.5845457958
1.154,7.1655688492
1.155,11.3232607515
1.156,10.074084825
1.157,11.3166570317
1.158,7.46270479163
1.159,10.9637361997
1.16,4.92795604939
1.161,5.80429119907
1.162,8.77805958512
1.163,13.3052952594
1.164,10.7296791642
1.165,9.49214227994
1.166,5.70194361621
1.167,8.78702807155
1.168,10.6270712122
1.169,7.11771668914
1.17,10.1296765024
1.171,8.49961397423
1.172,10.3574688521
1.173,8.94046856213
1.174,13.563616775
1.175,6.16306986127
1.176,7.19491058359
1.177,8.91788400918
1.178,7.6174707151
1.179,8.54271911147
1.18,7.16491180686
1.181,13.7479734967
1.182,9.35033754781
1.183,7.49643949731
1.184,11.8594029097
1.185,8.84338087417
1.186,8.55550921875
1.187,11.6260623793
1.188,9.12934176218
1.189,12.9693573054
1.19,9.38904327754
1.191,9.54430451168
1.192,9.72632563651
1.193,7.65661316988
1.194,11.1954216369
1.195,10.5270119651
1.196,9.64336338013
1.197,10.7269152008
1.198,5.00932576859
1.199,11.3467929997
1.2,8.80398902361
1.201,9.29907970206
1.202,10.0143989017
1.203,10.5226466881
1.204,5.84958502878
1.205,7.19767744239
1.206,9.19565354886
1.207,6.40649418378
1.208,7.36323926704
1.209,11.3640460689
1.21,11.4650781657
1.211,7.11695502351
1.212,8.63977984395
1.213,9.76206315813
1.214,9.36606462126
1.215,11.0873854993
1.216,8.28196900025
1.217,8.39833783329
1.218,8.78105375998
1.219,8.39070526311
1.22,12.2062765728
1.221,8.49091276055
1.222,10.5447070948
1.223,11.0396178574
1.224,7.61398576197
1.225,8.39830695163
1.226,4.15139745663
1.227,10.1097612117
1.228,6.36263229855
1.229,6.18495908687
1.23,10.3177296279
1.231,9.63933851459
1.232,4.58935995248
1.233,4.86481222999
1.234,10.7234643954
1.235,9.20270441572
1.236,11.0311264323
1.237,8.41803041144
1.238,10.6780882218
1.239,8.86160727504
1.24,9.92105540538
1.241,7.72768908551
1.242,4.32379606375
1.243,8.35759753363
1.244,11.9107910553
1.245,4.80616893227
1.246,8.89302756432
1.247,9.09914427763
1.248,6.93132356682
1.249,8.17915492796
1.25,6.35486796218
1.251,7.87368944781
1.252,10.4333796535
1.253,6.50179813406
1.254,9.76199781401
1.255,9.52635220324
1.256,7.84433699971
1.257,11.5280733826
1.258,11.4732797091
1.259,8.41718138786
1.26,6.6633640709
1.261,4.28806291665
1.262,9.09840040192
1.263,8.62107639128
1.264,9.61642326677
1.265,8.38700533614
1.266,7.7333737649
1.267,8.96414084015
1.268,10.6676989786
1.269,8.87931306329
1.27,10.1984663535
1.271,11.3925051384
